寶雅,2017-06-04 12:10:49,【買一送一】芙夏妮水水亮澤洗髮乳550ml【寶雅】芙夏妮 亮澤 洗髮乳,148元,https://tw.mall.yahoo.com/item/p0052101377494,50,銷售件數：4
寶雅,2017-06-04 12:10:49,【買一送一】味覺噗啾條糖50g(六款任選)【寶雅】UHA,78元,https://tw.mall.yahoo.com/item/p0052121599562,50,銷售件數：6
寶雅,2017-06-04 12:10:50,澡享男性沐浴乳1000ml雪松白麝香【寶雅】男性,235元,https://tw.mall.yahoo.com/item/p0052129249031,50,銷售件數：1
寶雅,2017-06-04 12:10:50,香蕉船運動系列防曬乳液SPF50(90ml)【寶雅】,199元,https://tw.mall.yahoo.com/item/p0052103766794,50,銷售件數：1
寶雅,2017-06-04 12:10:51,曼秀雷敦SKINAQUA水潤肌美白水感防曬露80g【寶雅】,229元,https://tw.mall.yahoo.com/item/p0052103766733,50,銷售件數：0
寶雅,2017-06-04 12:10:51,韓國 海苔酥40g(兩款任選)【寶雅】,49元,https://tw.mall.yahoo.com/item/p0052125073387,50,銷售件數：0
寶雅,2017-06-04 12:10:52,繽紛純色彈力行李箱束帶【寶雅】行李箱 束帶,189元,https://tw.mall.yahoo.com/item/p0052116952223,50,銷售件數：0
寶雅,2017-06-04 12:10:52,秘境安全防盜包【寶雅】旅行 腰包,129元,https://tw.mall.yahoo.com/item/p0052116952381,50,銷售件數：0
寶雅,2017-06-04 12:10:53,媚比琳FIT ME遮遮稱奇遮瑕膏 6.8ml(4色任選)【寶雅】FIT ME 寶雅獨家 媚比琳 遮瑕膏,295元,https://tw.mall.yahoo.com/item/p0052129785843,50,銷售件數：85
寶雅,2017-06-04 12:10:54,【現貨】媚比琳FIT ME反孔特霧粉底液30ml(8色任選)【寶雅】FIT ME 寶雅獨家 媚比琳 粉底液,385元,https://tw.mall.yahoo.com/item/p0052123406151,50,銷售件數：32
寶雅,2017-06-04 12:10:54,霓淨思冰河醣蛋白深層保濕面膜(10入)【寶雅】霓淨思 N3 面膜,170元,https://tw.mall.yahoo.com/item/p0052110225598,50,銷售件數：12
寶雅,2017-06-04 12:10:55,【買一送一】Dr.FreeVenus藝群 玻尿酸精華液50ml【寶雅】FG特優 藝群 玻尿酸 精華液,449元,https://tw.mall.yahoo.com/item/p005296808667,50,銷售件數：7
寶雅,2017-06-04 12:10:56,【買一送一】韓國漢方衛生棉量多26cm16片【寶雅】莉蓮,159元,https://tw.mall.yahoo.com/item/p0052112652826,50,銷售件數：7
寶雅,2017-06-04 12:10:56,【買一送一】韓國漢方衛生棉日用23cm18片【寶雅】,159元,https://tw.mall.yahoo.com/item/p0052112652825,50,銷售件數：5
寶雅,2017-06-04 12:10:57,霓淨思神經醯胺潤澤保濕面膜【寶雅】霓淨思 N3 面膜,170元,https://tw.mall.yahoo.com/item/p0052110225637,50,銷售件數：9
寶雅,2017-06-04 12:10:57,【買一送一】韓國漢方衛生棉夜用29cm14片【寶雅】莉蓮,159元,https://tw.mall.yahoo.com/item/p0052112652836,50,銷售件數：7
寶雅,2017-06-04 12:10:58,【oserio歐瑟若】FLG-351時尚多彩中文體脂計【寶雅】,1280元,https://tw.mall.yahoo.com/item/p0052132189297,50,銷售件數：4
寶雅,2017-06-04 12:10:58,霓淨思深海藍藻補水保濕面膜10片【寶雅】霓淨思 N3 面膜,170元,https://tw.mall.yahoo.com/item/p0052119265716,50,銷售件數：4
寶雅,2017-06-04 12:10:59,歐森好立善鎂發泡錠(200mg)【寶雅】,138元,https://tw.mall.yahoo.com/item/p0052114770078,50,銷售件數：11
寶雅,2017-06-04 12:11:00,【買一送一】DR.WU杏仁酸亮白化妝水150ml【寶雅】昆凌 DR.WU 杏仁酸 亮白,750元,https://tw.mall.yahoo.com/item/p0052101392987,50,銷售件數：3
寶雅,2017-06-04 12:11:00,【買一送一】韓國 Lilian 爽身粉香衛生棉(29cm/14片)【寶雅】/ 草本 韓國 Lilian,149元,https://tw.mall.yahoo.com/item/p005296130633,50,銷售件數：5
寶雅,2017-06-04 12:11:01,霓淨思紅石榴清透瑩白面膜10入【寶雅】霓淨思 N3 面膜,170元,https://tw.mall.yahoo.com/item/p0052123248209,50,銷售件數：4
寶雅,2017-06-04 12:11:03,霓淨思杏仁酸淨膚亮白面膜10片【寶雅】霓淨思 N3 面膜,170元,https://tw.mall.yahoo.com/item/p0052110225575,50,銷售件數：3
寶雅,2017-06-04 12:11:04,霓淨思N7自拍免修修亮白面膜4入【寶雅】面膜 霓淨思 N7,150元,https://tw.mall.yahoo.com/item/p0052110225618,50,銷售件數：4
寶雅,2017-06-04 12:11:04,【買一送一】愛康抗菌衛生棉24cm日用型(8片/包)【寶雅】愛康 抗菌 衛生棉 日用,99元,https://tw.mall.yahoo.com/item/p0052132237419,50,銷售件數：9
寶雅,2017-06-04 12:11:05,霓淨思N7跑趴超貼妝保濕面膜4入【寶雅】霓淨思 N7 面膜,150元,https://tw.mall.yahoo.com/item/p0052110225622,50,銷售件數：5
寶雅,2017-06-04 12:11:06,凱婷零瑕肌密粉底液30ml(六色任選)【寶雅】凱婷 KATE 零瑕肌密 粉底液,425元,https://tw.mall.yahoo.com/item/p0052132092569,50,銷售件數：4
寶雅,2017-06-04 12:11:07,【買1送1】Dr.FreeVenus藝群Q10胺基酸洗面乳150ml【寶雅】胺基酸 洗面乳 Q10 藝群,341元,https://tw.mall.yahoo.com/item/p0052104276876,50,銷售件數：3
寶雅,2017-06-04 12:11:07,凱婷零瑕肌密CC飾底霜【寶雅】凱婷 KATE 零瑕肌密 飾底霜,281元,https://tw.mall.yahoo.com/item/p0052132094253,50,銷售件數：2
寶雅,2017-06-04 12:11:08,heme Baby Q 透明粉撲【寶雅】,189元,https://tw.mall.yahoo.com/item/p0052131879794,50,銷售件數：4
寶雅,2017-06-04 12:11:08,Shelim高效保濕精華面膜-膠原蛋白25ml【寶雅】,11元,https://tw.mall.yahoo.com/item/p0052131849753,50,銷售件數：2
寶雅,2017-06-04 12:11:09,Shelim高效保濕精華面膜-綠茶25ml【寶雅】,11元,https://tw.mall.yahoo.com/item/p0052131849468,50,銷售件數：6
寶雅,2017-06-04 12:11:10,Shelim高效保濕精華面膜-黃瓜25ml【寶雅】,11元,https://tw.mall.yahoo.com/item/p0052131849463,50,銷售件數：2
寶雅,2017-06-04 12:11:11,Shelim高效保濕精華面膜#珍珠25ml【寶雅】,11元,https://tw.mall.yahoo.com/item/p0052131849458,50,銷售件數：2
寶雅,2017-06-04 12:11:12,Bifesta碧菲絲特卸妝棉46張-兩款任選【寶雅】,189元,https://tw.mall.yahoo.com/item/p0052131849454,50,銷售件數：5
寶雅,2017-06-04 12:11:13,Shelim高效保濕精華面膜#蘆薈25ml【寶雅】,11元,https://tw.mall.yahoo.com/item/p0052131849451,50,銷售件數：2
寶雅,2017-06-04 12:11:13,霓淨思N7低頭追劇緊實面膜4入【寶雅】面膜 霓淨思 N7,150元,https://tw.mall.yahoo.com/item/p0052110225626,50,銷售件數：2
寶雅,2017-06-04 12:11:15,【買一送一】愛康抗菌衛生棉28cm夜用型(7片/包)【寶雅】愛康 抗菌 衛生棉 夜用,99元,https://tw.mall.yahoo.com/item/p0052132237750,50,銷售件數：3
寶雅,2017-06-04 12:11:16,霓淨思蜂萃緊緻抗皺面膜(10入)【寶雅】霓淨思 N3 面膜,170元,https://tw.mall.yahoo.com/item/p0052110225608,50,銷售件數：2
寶雅,2017-06-04 12:11:17,【買一送一】韓國 Lilian 爽身粉香護墊(18cm/20片)【寶雅】/ 草本 韓國 Lilian,99元,https://tw.mall.yahoo.com/item/p005296130780,50,銷售件數：2
寶雅,2017-06-04 12:11:18,歐森好立善綜合維他命發泡錠【寶雅】,138元,https://tw.mall.yahoo.com/item/p0052114770075,50,銷售件數：7
寶雅,2017-06-04 12:11:18,柔綺衣物瞬涼噴霧100ml(Frozen)【寶雅】柔綺 衣物瞬涼 噴霧 涼感 夏天,99元,https://tw.mall.yahoo.com/item/p0052128989916,50,銷售件數：2
寶雅,2017-06-04 12:11:19,【買一送一】韓國 Lilian 爽身粉香衛生棉(26cm/16片)【寶雅】/ 草本 韓國 Lilian,149元,https://tw.mall.yahoo.com/item/p005296130486,50,銷售件數：3
寶雅,2017-06-04 12:11:20,澡享沐浴乳1000ml 白茶【寶雅】,235元,https://tw.mall.yahoo.com/item/p0052121499379,50,銷售件數：4
寶雅,2017-06-04 12:11:21,【買一送一】芙夏妮水水亮澤洗髮乳550ml【寶雅】芙夏妮 亮澤 洗髮乳,148元,https://tw.mall.yahoo.com/item/p0052101377494,50,銷售件數：4
寶雅,2017-06-04 12:11:21,【買一送一】韓國 Lilian 爽身粉香衛生棉(23cm/18片)【寶雅】/ 草本 韓國 Lilian,149元,https://tw.mall.yahoo.com/item/p005296130349,50,銷售件數：3
寶雅,2017-06-04 12:11:22,【買一送一】愛康抗菌衛生棉15.5cm護墊(20片/包)【寶雅】愛康 抗菌 護墊,99元,https://tw.mall.yahoo.com/item/p0052132238002,50,銷售件數：3
寶雅,2017-06-04 12:11:22,慢拾光/手沖式不鏽鋼咖啡濾杯【寶雅】咖啡 手沖,650元,https://tw.mall.yahoo.com/item/p0052126848607,50,銷售件數：1
寶雅,2017-06-04 12:11:23,【買一送一】味覺噗啾雪色蘇打糖條 48g【寶雅】,78元,https://tw.mall.yahoo.com/item/p0052131925830,50,銷售件數：1
寶雅,2017-06-04 12:11:23,麒麟生茶525ml【寶雅】,33元,https://tw.mall.yahoo.com/item/p0052131925823,50,銷售件數：30
寶雅,2017-06-04 12:11:23,統一生機微氣泡綜合果醋(黑醋栗)200ml【寶雅】,29元,https://tw.mall.yahoo.com/item/p0052131925763,50,銷售件數：1
寶雅,2017-06-04 12:11:24,Beanies即溶咖啡(愛爾蘭奶酒風味)50g【寶雅】,175元,https://tw.mall.yahoo.com/item/p0052131925755,50,銷售件數：1
寶雅,2017-06-04 12:11:24,盛香珍蒟蒻小椰果(綜合)420g【寶雅】,39元,https://tw.mall.yahoo.com/item/p0052131925713,50,銷售件數：1
寶雅,2017-06-04 12:11:25,蜂王無患子香皂80gX4入【寶雅】,99元,https://tw.mall.yahoo.com/item/p005277567765,50,銷售件數：1
寶雅,2017-06-04 12:11:25,樂品4合1旅行化妝組【寶雅】,32元,https://tw.mall.yahoo.com/item/p0052132227624,50,銷售件數：1
寶雅,2017-06-04 12:11:25,ALTO艾多曬全效防曬噴霧SPF50+ 75ml【寶雅】,399元,https://tw.mall.yahoo.com/item/p0052129004615,50,銷售件數：2
寶雅,2017-06-04 12:11:26,纖Q好手藝紅豆水30入【寶雅】,265元,https://tw.mall.yahoo.com/item/p0052131925858,50,銷售件數：1
寶雅,2017-06-04 12:11:26,纖體腳踏拉力器【寶雅】纖體 腳踏 拉力,399元,https://tw.mall.yahoo.com/item/p005271484243,50,銷售件數：1
寶雅,2017-06-04 12:11:27,SHILLS很耐曬防曬冰鎮噴霧SPF50+【寶雅】SHILLS 防曬 噴霧,279元,https://tw.mall.yahoo.com/item/p0052127079900,50,銷售件數：1
寶雅,2017-06-04 12:11:27,慢拾光/手沖式不鏽鋼咖啡濾杯【寶雅】咖啡 手沖,650元,https://tw.mall.yahoo.com/item/p0052126848607,50,銷售件數：1
寶雅,2017-06-04 12:11:28,比利時DOMO ELEKTRO電動摩卡壺【寶雅】咖啡,2080元,https://tw.mall.yahoo.com/item/p0052126839571,50,銷售件數：1
寶雅,2017-06-04 12:11:28,【買一送一】DR.WU杏仁酸亮白煥膚精華18% 30ML【寶雅】,1500元,https://tw.mall.yahoo.com/item/p0052123245625,50,銷售件數：1
寶雅,2017-06-04 12:11:29,【買一送一】達特醫杏仁酸去痘調理化妝水120ml【寶雅】杏仁酸 達特醫,648元,https://tw.mall.yahoo.com/item/p0052131789919,50,銷售件數：1
寶雅,2017-06-04 12:11:29,霓淨思藜麥煥膚更新面膜10片【寶雅】霓淨思 N3 面膜,170元,https://tw.mall.yahoo.com/item/p0052119265747,50,銷售件數：1
寶雅,2017-06-04 12:11:30,【買一送一】Dr.FreeVenus藝群#植物神經醯胺精華露#30ml【寶雅】,449元,https://tw.mall.yahoo.com/item/p0052116997061,50,銷售件數：1
寶雅,2017-06-04 12:11:31,三養激辛火辣雞肉風味鐵板炒麵(2倍辣) 140g【寶雅】,39元,https://tw.mall.yahoo.com/item/p0052131925907,50,銷售件數：1
寶雅,2017-06-04 12:11:31,三養火辣雞肉咖哩風味鐵板炒麵 140g【寶雅】,42元,https://tw.mall.yahoo.com/item/p0052131925927,50,銷售件數：1
寶雅,2017-06-04 12:11:32,凱婷零瑕肌密粉餅9.5g(六色任選)【寶雅】凱婷 KATE 零瑕肌密 粉餅,349元,https://tw.mall.yahoo.com/item/p0052132102986,50,銷售件數：1
寶雅,2017-06-04 12:11:32,霓淨思粉刺溶解精華 15ml【寶雅】,520元,https://tw.mall.yahoo.com/item/p0052131794681,50,銷售件數：1
寶雅,2017-06-04 12:11:33,雙層飲料製作杯【寶雅】咖啡 拿鐵 漸層,79元,https://tw.mall.yahoo.com/item/p0052131822753,50,銷售件數：1
寶雅,2017-06-04 12:11:33,我的心機蘆薈修護舒緩水凝膠面膜1入【寶雅】,50元,https://tw.mall.yahoo.com/item/p0052131849438,50,銷售件數：1
寶雅,2017-06-04 12:11:34,我的心機山茶花細緻保濕水凝膠面膜1入【寶雅】,50元,https://tw.mall.yahoo.com/item/p0052131849440,50,銷售件數：1
寶雅,2017-06-04 12:11:34,Shelim高效保濕精華面膜-維生素25ml【寶雅】,11元,https://tw.mall.yahoo.com/item/p0052131849445,50,銷售件數：1
寶雅,2017-06-04 12:11:35,Shelim高效保濕精華面膜#蝸牛25ml【寶雅】,11元,https://tw.mall.yahoo.com/item/p0052131849447,50,銷售件數：1
寶雅,2017-06-04 12:11:36,Lotus雙顯防水電子石英錶-四款任選【寶雅】手錶 30米 防水 日本機芯 運動錶 兩時區 鬧鈴 碼錶 LCD,688元,https://tw.mall.yahoo.com/item/p0052132064603,50,銷售件數：1
寶雅,2017-06-04 12:11:37,【買一送一】PushClean卸妝濕紙巾3錠裝【寶雅】,99元,https://tw.mall.yahoo.com/item/p0052131849462,50,銷售件數：1
寶雅,2017-06-04 12:11:37,成功2KG-防滑塑身啞鈴【寶雅】,240元,https://tw.mall.yahoo.com/item/p0052112639195,50,銷售件數：1
寶雅,2017-06-04 12:11:38,達特醫全效控油防曬CC液(潤色)SPF50+++50ml【寶雅】,375元,https://tw.mall.yahoo.com/item/p0052104276929,50,銷售件數：1
寶雅,2017-06-04 12:11:39,Shelim高效保濕精華面膜-蜂王漿25ml【寶雅】,11元,https://tw.mall.yahoo.com/item/p0052131849464,50,銷售件數：1
寶雅,2017-06-04 12:11:40,高彈力行李箱保護套 - 24吋【寶雅】,439元,https://tw.mall.yahoo.com/item/p0052131927730,50,銷售件數：1
寶雅,2017-06-04 12:11:40,【買一送一】味覺噗啾條糖50g(六款任選)【寶雅】UHA,78元,https://tw.mall.yahoo.com/item/p0052121599562,50,銷售件數：6
寶雅,2017-06-04 12:11:41,【買一送一】芙夏妮水水亮澤洗髮乳550ml(清透型)【寶雅】芙夏妮 亮澤 洗髮乳,148元,https://tw.mall.yahoo.com/item/p0052101378028,50,銷售件數：1
寶雅,2017-06-04 12:11:41,Elastine bio 3合一空氣感護髮精華(三款任選)【寶雅】ES,249元,https://tw.mall.yahoo.com/item/p0052131795884,50,銷售件數：2
寶雅,2017-06-04 12:11:42,霓淨思妝前潤色隔離乳SPF50+/***50ml【寶雅】,399元,https://tw.mall.yahoo.com/item/p0052129236032,50,銷售件數：1
寶雅,2017-06-04 12:11:42,高絲曬可皙高效防曬隔離凝露(防水型)100G【寶雅】高絲 曬可皙 防曬 凝露 防水,306元,https://tw.mall.yahoo.com/item/p0052127079927,50,銷售件數：1
寶雅,2017-06-04 12:11:43,澡享沐浴乳1000ml 玫瑰風信子【寶雅】,235元,https://tw.mall.yahoo.com/item/p0052121499381,50,銷售件數：1
寶雅,2017-06-04 12:11:44,澡享男性沐浴乳1000ml雪松白麝香【寶雅】男性,235元,https://tw.mall.yahoo.com/item/p0052129249031,50,銷售件數：1
寶雅,2017-06-04 12:11:44,【買一送一】PSK極緻無瑕煥白精華30ml【寶雅】,980元,https://tw.mall.yahoo.com/item/p0052131784897,50,銷售件數：1
寶雅,2017-06-04 12:11:45,柔綺衣物瞬涼噴霧250ml【寶雅】柔綺 衣物瞬涼 噴霧 涼感 夏天,199元,https://tw.mall.yahoo.com/item/p0052128990119,50,銷售件數：1
寶雅,2017-06-04 12:11:45,【買一送一】芙夏妮水水亮澤潤髮乳550ml【寶雅】芙夏妮 花香5 潤髮,148元,https://tw.mall.yahoo.com/item/p0052101378698,50,銷售件數：3
寶雅,2017-06-04 12:11:45,KOSE 高絲曬可皙高效防曬隔離凝露 SPF50+ 100g【寶雅】,306元,https://tw.mall.yahoo.com/item/p005284145519,50,銷售件數：1
寶雅,2017-06-04 12:11:46,【買一送一】好自在純肌絲薄日用24cm(10片)【寶雅】好自在 日用,99元,https://tw.mall.yahoo.com/item/p0052132294059,50,銷售件數：1
寶雅,2017-06-04 12:11:46,BEAUTYMAKER零油光晶漾持妝氣墊粉餅SPF40(2色任選)【寶雅】氣墊粉餅 新品 kevin,645元,https://tw.mall.yahoo.com/item/p0052131879780,50,銷售件數：1
寶雅,2017-06-04 12:11:46,S855涼感超彈性防曬袖套(2色)【寶雅】防曬袖套推薦 抗uv 涼感,169元,https://tw.mall.yahoo.com/item/p0052125042368,50,銷售件數：1
寶雅,2017-06-04 12:11:47,【買一送一】樂品活性碳醫用口罩5枚【寶雅】樂品 活性碳 口罩,35元,https://tw.mall.yahoo.com/item/p005282120445,50,銷售件數：1
寶雅,2017-06-04 12:11:47,【買一送一】芙夏妮能量嫩白沐浴乳550ml【寶雅】芙夏妮 花香5 嫩白 沐浴乳,148元,https://tw.mall.yahoo.com/item/p0052101388261,50,銷售件數：3
寶雅,2017-06-04 12:11:48,楓葉屋陶瓷咖啡濾器2#4人(兩色任選)【寶雅】,299元,https://tw.mall.yahoo.com/item/p0052124910554,50,銷售件數：1
寶雅,2017-06-04 12:11:48,蜜妮Biore含水防曬保濕水凝乳SPF50 50g【寶雅】,189元,https://tw.mall.yahoo.com/item/p005272704350,50,銷售件數：3
寶雅,2017-06-04 12:11:49,【買一送一】蜂王蜂蜜檸檬草滋養皂80g*4入【寶雅】蜂王 檸檬草 滋養皂,99元,https://tw.mall.yahoo.com/item/p0052123269166,50,銷售件數：1
寶雅,2017-06-04 12:11:49,【買一送一】好自在純肌貼身日夜用28cm(10片)【寶雅】好自在 純肌 日夜用,99元,https://tw.mall.yahoo.com/item/p0052132294568,50,銷售件數：1
寶雅,2017-06-04 12:11:50,DERMAL玫瑰膠原蛋白面膜【寶雅】韓國熱銷,16元,https://tw.mall.yahoo.com/item/p0052108162714,50,銷售件數：1
寶雅,2017-06-04 12:11:50,Ronever藍芽頸掛式耳機麥克風4.0版MOE208(二色任選)【寶雅】藍芽耳機,599元,https://tw.mall.yahoo.com/item/p0052131893294,50,銷售件數：1
寶雅,2017-06-04 12:11:51,日光生活 人體工學美足銼板【寶雅】美足 銼板,69元,https://tw.mall.yahoo.com/item/p0052112452512,50,銷售件數：1
寶雅,2017-06-04 12:11:51,【買一送一】美吾髮卡樂芙泡沫染髮劑50g+50g亞麻棕【寶雅】泡沫 染髮 卡樂芙 美吾髮,259元,https://tw.mall.yahoo.com/item/p0052104258894,50,銷售件數：1
寶雅,2017-06-04 12:11:52,【買一送一】美吾髮卡樂芙泡沫染髮劑50g+50g巧克力棕【寶雅】泡沫 染髮 卡樂芙 美吾髮,259元,https://tw.mall.yahoo.com/item/p0052104258960,50,銷售件數：1
寶雅,2017-06-04 12:11:52,【買一送一】美吾髮卡樂芙泡沫染髮劑50g+50g栗子棕【寶雅】泡沫 染髮 卡樂芙 美吾髮,259元,https://tw.mall.yahoo.com/item/p0052104258903,50,銷售件數：1
寶雅,2017-06-04 12:11:52,香蕉船運動系列防曬乳液SPF50(90ml)【寶雅】,199元,https://tw.mall.yahoo.com/item/p0052103766794,50,銷售件數：1
寶雅,2017-06-04 12:11:53,【買一送一】好自在純肌絲薄日夜用28cm(10片)【寶雅】好自在 日用,99元,https://tw.mall.yahoo.com/item/p0052132295275,50,銷售件數：1
寶雅,2017-06-04 12:11:53,高絲曬可皙高效防曬噴霧(沁涼海洋)50g【寶雅】,262元,https://tw.mall.yahoo.com/item/p0052103766818,50,銷售件數：1
寶雅,2017-06-04 12:11:54,Medimix阿育吠陀美膚皂125g(百年經典)【寶雅】Medimix 印度神皂帆船飯店,65元,https://tw.mall.yahoo.com/item/p0052119919398,50,銷售件數：1
寶雅,2017-06-04 12:11:55,【買一送一】芙夏妮魅力舒活沐浴露550ml【寶雅】芙夏妮 沐浴露,148元,https://tw.mall.yahoo.com/item/p0052110340530,50,銷售件數：3
寶雅,2017-06-04 12:11:55,霓淨思熊果素美白淡斑面膜【寶雅】霓淨思 N3 面膜,170元,https://tw.mall.yahoo.com/item/p0052110225632,50,銷售件數：1
寶雅,2017-06-04 12:11:56,【買一送一】達特醫杏仁酸抗痘潔顏慕斯150ml【寶雅】杏仁酸 達特醫,540元,https://tw.mall.yahoo.com/item/p0052131790806,50,銷售件數：1
寶雅,2017-06-04 12:11:57,快潔適SDC抗菌洗手乳300ml清新柑橘【寶雅】,45元,https://tw.mall.yahoo.com/item/p0052115390003,50,銷售件數：0
